更新时间,#genre#
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$订阅源
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv$订阅源
山东卫视,http://220.164.192.48:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8$订阅源
山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8?key=txiptv$订阅源
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv$订阅源
山东卫视,http://1b6467f415.iok.la:9931/tsfile/live/1065_1.m3u8$订阅源
山东卫视,http://139.196.151.191:7243/rtp/239.45.3.238:5140$上海电信组播源
山东卫视,http://122.9.151.210:8248/rtp/238.255.2.97:5999$贵州电信组播源
山东卫视,http://123.56.129.203:6220/rtp/225.1.8.138:8148$北京电信组播源
山东卫视,http://120.55.49.231:3095/rtp/233.50.201.105:5140$组播源
山东卫视,http://171.116.226.246:8082/rtp/226.0.2.149:9104$组播源|1920x1080
山东卫视,http://60.169.42.147:4000/rtp/238.1.78.169:7224$组播源|1920x1080
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140$组播源
山东卫视,http://120.55.49.231:8617/rtp/233.50.201.105:5140$组播源
山东卫视,http://61.55.46.35:4022/rtp/239.253.92.207:8109$组播源|1920x1080
山东卫视,http://122.9.151.210:887/rtp/238.255.2.97:5999$组播源
山西卫视,http://116.117.105.198:8096/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3$订阅源
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8$订阅源
山西卫视,http://36.35.16.98:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=0&authid=0$订阅源
山西卫视,http://vod.hnqczh.cn:808/hls/47/index.m3u8$订阅源
山西卫视,http://58.254.14.91:808/hls/42/index.m3u8$订阅源
山西卫视,http://219.147.200.9:18080/newlive/live/hls/40/live.m3u8$订阅源
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8$订阅源
山西卫视,http://39.98.201.151:9090/udp/225.1.8.155:8172$订阅源
山西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SXWS/index.m3u8?gMac=unknown&livodToken=dec842e3619beddea61504bc3d9e5d992ab471af4ec8aef32fd69c4ebfa85a48_1720508794_604800&fromCDN=ws$订阅源
山西卫视,http://139.196.151.191:7243/rtp/239.45.1.229:5140$上海电信组播源
山西卫视,http://122.9.151.210:8248/rtp/238.255.2.71:5999$贵州电信组播源
山西卫视,http://123.56.129.203:6220/rtp/225.1.8.155:8172$北京电信组播源
山西卫视,http://120.55.49.231:6519/rtp/233.50.201.51:5140$组播源
山西卫视,http://122.9.151.210:2676/rtp/238.255.2.71:5999$组播源
山西卫视,http://139.196.151.191:7549/rtp/239.45.1.229:5140$组播源
山西卫视,http://139.196.151.191:6846/rtp/239.45.1.229:5140$组播源
山西卫视,http://120.55.49.231:3095/rtp/233.50.201.51:5140$组播源
山西卫视,http://60.169.42.147:4000/rtp/238.1.78.95:6632$组播源|1920x1080
山西卫视,http://123.56.129.203:4310/rtp/225.1.8.155:8172$组播源
陕西卫视,http://36.35.16.98:9901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://222.241.154.37:9901/tsfile/live/23048_1.m3u8?key=txiptv$订阅源
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8$订阅源
陕西卫视,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8$订阅源
陕西卫视,http://113.118.15.163:808/hls/58/index.m3u8$订阅源
陕西卫视,http://vod.hnqczh.cn:808/hls/46/index.m3u8$订阅源
陕西卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=sxws$订阅源
陕西卫视,http://139.196.151.191:7243/rtp/239.45.1.232:5140$上海电信组播源
陕西卫视,http://122.9.151.210:8248/rtp/238.255.2.81:5999$贵州电信组播源
陕西卫视,http://123.56.129.203:6220/rtp/225.1.8.154:8140$北京电信组播源
陕西卫视,http://120.55.49.231:3095/rtp/233.50.201.59:5140$组播源
陕西卫视,http://120.55.49.231:8617/rtp/233.50.201.59:5140$组播源
陕西卫视,http://139.196.151.191:6846/rtp/239.45.1.232:5140$组播源
陕西卫视,http://123.56.129.203:4310/rtp/225.1.8.154:8140$组播源
陕西卫视,http://139.196.151.191:2051/rtp/239.45.1.232:5140$组播源
陕西卫视,http://120.55.49.231:6519/rtp/233.50.201.59:5140$组播源
陕西卫视,http://139.196.151.191:7549/rtp/239.45.1.232:5140$组播源
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8$订阅源
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv$订阅源
四川卫视,http://221.213.69.82:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://123.138.22.30:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8?key=txiptv$订阅源
四川卫视,http://fm1077.serv00.net/Smart.php?id=sichuan_twn$订阅源
四川卫视,http://183.3.134.56:9901/tsfile/live/0123_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://www.72444165.xyz:5005/itv/bestzb/5000000004000006119$订阅源
四川卫视,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8$订阅源
四川卫视,http://139.196.151.191:7243/rtp/239.45.1.83:5140$上海电信组播源
四川卫视,http://122.9.151.210:8248/rtp/238.255.2.76:5999$贵州电信组播源
四川卫视,http://123.56.129.203:6220/rtp/225.1.8.142:8288$北京电信组播源
四川卫视,http://120.55.49.231:8617/rtp/233.50.201.61:5140$组播源
四川卫视,http://60.169.42.147:4000/rtp/238.1.78.30:6168$组播源|1920x1080
四川卫视,http://139.196.151.191:7549/rtp/239.45.1.83:5140$组播源
四川卫视,http://60.164.128.167:8029/rtp/239.255.30.91:8231$组播源
四川卫视,http://120.55.49.231:8617/rtp/233.50.201.139:5140$组播源
四川卫视,http://123.56.129.203:4310/rtp/225.1.8.142:8288$组播源
四川卫视,http://139.196.151.191:6846/rtp/239.45.1.83:5140$组播源
深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8?key=txiptv$订阅源
深圳卫视,http://183.3.134.56:9901/tsfile/live/0126_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
深圳卫视,http://58.216.229.130:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265028$订阅源
深圳卫视,http://111.61.236.247:9081/hls/38/index.m3u8$订阅源
深圳卫视,http://218.89.240.144:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SHENZHD/index.m3u8?gMac=unknown&livodToken=6b52c18155b74d913b2a3060db6d74f2a29dd8a824d70f648a9882dca63fd962_1720509238_604800&fromCDN=ws$订阅源
深圳卫视,http://117.27.190.42:9998/tsfile/live/23274_1.m3u8?key=txiptv$订阅源
深圳卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SHENZHD/index.m3u8?gMac=unknown&livodToken=710c541291228ce0cb2543d93616abf4d2906b24f5fd712fe1e4332d5e31a7f3_1720505175_604800&fromCDN=ws$订阅源
深圳卫视,http://111.14.181.15:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://139.196.151.191:7243/rtp/239.45.3.231:5140$上海电信组播源
深圳卫视,http://122.9.151.210:8248/rtp/238.255.2.61:5999$贵州电信组播源
深圳卫视,http://123.56.129.203:6220/rtp/225.1.8.145:9244$北京电信组播源
深圳卫视,http://117.62.146.252:5678/rtp/239.49.8.145:6000$组播源|1920x1080
深圳卫视,http://139.196.151.191:7549/rtp/239.45.3.231:5140$组播源
深圳卫视,http://123.56.129.203:4310/rtp/225.1.8.145:9244$组播源
深圳卫视,http://60.169.42.147:4000/rtp/238.1.78.156:7120$组播源|1920x1080
深圳卫视,http://122.9.151.210:887/rtp/238.255.2.61:5999$组播源
深圳卫视,http://120.55.49.231:8617/rtp/233.50.201.45:5140$组播源
深圳卫视,http://123.56.129.203:2604/rtp/225.1.8.145:9244$组播源
三沙卫视,http://220.249.114.102:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://39.98.201.151:9090/udp/225.1.8.78:4120$订阅源
三沙卫视,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.220:80/PLTV/4/224/3221228626/1.m3u8?accountinfo=dOl7MkZ6t4eHyt6E0%2FEjttt9H0vje3fkmdFPyG3mKoAq%2FpkEzcEgSA5jxU7E691yzH4TZb4GoggNh%2FREvXNtUfiSDw0kGdPhYPMSACnTmM73WKtfDupgC%2BrOkR5lZAI3bF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241026030523%2C-1%2C112.25.63.228%2C20241026030523%2CG_SANSHA-HQ%2C1734230527115_17%3A44%3A47%3AEA%3A19%3A0E%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000018000405_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SANSHA-HQ%2FG_SANSHA-HQ&icpid=88888888&from=5&popid=5&hms_devid=103&prioritypopid=5$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv$订阅源
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8$订阅源
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=37795f2b1723270237$订阅源
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源
三沙卫视,http://139.196.151.191:7243/rtp/239.45.1.82:5140$上海电信组播源
三沙卫视,http://122.9.151.210:8248/rtp/238.255.2.203:5999$贵州电信组播源
三沙卫视,http://123.56.129.203:6220/rtp/225.1.8.78:4120$北京电信组播源
三沙卫视,http://139.196.151.191:7549/rtp/239.45.1.82:5140$组播源
三沙卫视,http://139.196.151.191:6846/rtp/239.45.1.82:5140$组播源
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120$组播源
三沙卫视,http://122.9.151.210:2676/rtp/238.255.2.203:5999$组播源
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140$组播源
三沙卫视,http://123.56.129.203:5850/rtp/225.1.8.78:4120$组播源
三沙卫视,http://122.9.151.210:2224/rtp/238.255.2.203:5999$组播源
天津卫视,http://123.182.60.29:9002/hls/23/index.m3u8$订阅源
天津卫视,http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top$订阅源
天津卫视,http://115.234.227.164:8808/udp/233.50.200.104:5140$订阅源|1920x1080
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv$订阅源
天津卫视,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8$订阅源
天津卫视,http://58.51.111.46:1111/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265026/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=no$订阅源
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://123.166.61.70:8003/hls/57/index.m3u8$订阅源
天津卫视,http://121.24.98.232:8090/hls/33/index.m3u8$订阅源
天津卫视,http://139.196.151.191:7243/rtp/239.45.1.124:5140$上海电信组播源
天津卫视,http://122.9.151.210:8248/rtp/238.255.2.99:5999$贵州电信组播源
天津卫视,http://123.56.129.203:6220/rtp/225.1.8.136:8144$北京电信组播源
天津卫视,http://117.62.146.252:5678/rtp/239.49.8.148:6000$组播源|1920x1080
天津卫视,http://139.196.151.191:7549/rtp/239.45.1.124:5140$组播源
天津卫视,http://122.9.151.210:887/rtp/238.255.2.99:5999$组播源
天津卫视,http://171.116.226.246:8082/rtp/226.0.2.148:9096$组播源|1920x1080
天津卫视,http://139.196.151.191:6846/rtp/239.45.1.124:5140$组播源
天津卫视,http://120.55.49.231:3095/rtp/233.50.201.47:5140$组播源
天津卫视,http://120.55.49.231:3095/rtp/233.50.201.104:5140$组播源
西藏卫视,http://117.72.68.25:9930/xizang.php?id=0$订阅源
西藏卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000015894/1.m3u8?channel-id=ystenlive&Contentid=1000000002000015894&livemode=1&stbId=3$订阅源
西藏卫视,http://121.24.98.232:8090/hls/68/index.m3u8$订阅源
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8$订阅源
西藏卫视,http://118.122.189.74:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,https://tv.vtibet.cn/live/vuXz3cg3TmRUYg.m3u8?secret=ff86a688080f26fda5aa357c88638964&time=66b6e7e3$订阅源
西藏卫视,http://58.216.229.130:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://123.138.22.30:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://124.128.73.58:9901/tsfile/live/0111_1.m3u8$订阅源
西藏卫视,http://220.249.114.102:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
西藏卫视,http://139.196.151.191:7243/rtp/239.45.1.231:5140$上海电信组播源
西藏卫视,http://123.56.129.203:6220/rtp/225.1.8.160:8164$北京电信组播源
西藏卫视,http://60.169.42.147:4000/rtp/238.1.78.101:6680$组播源|1920x1080
西藏卫视,http://123.56.129.203:5850/rtp/225.1.8.160:8164$组播源
西藏卫视,http://120.55.49.231:8617/rtp/233.50.201.70:5140$组播源
西藏卫视,http://123.56.129.203:7004/rtp/225.1.8.160:8164$组播源
西藏卫视,http://139.196.151.191:6846/rtp/239.45.1.231:5140$组播源
西藏卫视,http://120.55.49.231:3095/rtp/233.50.201.70:5140$组播源
西藏卫视,http://120.55.49.231:6519/rtp/233.50.201.70:5140$组播源
西藏卫视,http://123.56.129.203:2604/rtp/225.1.8.160:8164$组播源
新疆卫视,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源
新疆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1090_1.m3u8$订阅源
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://121.24.98.232:8090/hls/61/index.m3u8$订阅源
新疆卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XJWS/index.m3u8?gMac=unknown&livodToken=5615f1db914b6aad92515d33126457a1664d2bac543a6e490d5428cf872c75e7_1720509372_604800&fromCDN=ws$订阅源
新疆卫视,http://58.216.229.130:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://jxcbn.ws-cdn.gitv.tv/hls/XJWS/index.m3u8?gMac=unknown&livodToken=f414ce81db6d621fc92644857018571bcc9907b3b71b57e830db6f4be32d0294_1720505252_604800&fromCDN=ws$订阅源
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://123.138.22.30:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://139.196.151.191:7243/rtp/239.45.1.116:5140$上海电信组播源
新疆卫视,http://122.9.151.210:8248/rtp/238.255.2.66:5999$贵州电信组播源
新疆卫视,http://123.56.129.203:6220/rtp/225.1.8.161:8160$北京电信组播源
新疆卫视,http://123.56.129.203:4310/rtp/225.1.8.161:8160$组播源
新疆卫视,http://139.196.151.191:7549/rtp/239.45.1.116:5140$组播源
新疆卫视,http://122.9.151.210:2676/rtp/238.255.2.66:5999$组播源
新疆卫视,http://139.196.151.191:6846/rtp/239.45.1.116:5140$组播源
新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140$组播源
新疆卫视,http://123.56.129.203:5850/rtp/225.1.8.161:8160$组播源
新疆卫视,http://123.56.129.203:2604/rtp/225.1.8.161:8160$组播源
云南卫视,http://39.98.201.151:9090/udp/225.1.8.139:8108$订阅源
云南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031120/index.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=no$订阅源
云南卫视,http://115.234.227.164:8808/udp/233.50.200.115:5140$订阅源|1920x1080
云南卫视,http://121.24.98.232:8090/hls/41/index.m3u8$订阅源
云南卫视,http://vod.hnqczh.cn:808/hls/38/index.m3u8$订阅源
云南卫视,http://116.117.105.198:8096/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8$订阅源
云南卫视,http://117.27.190.42:9998/tsfile/live/23251_1.m3u8?key=txiptv$订阅源
云南卫视,http://58.216.229.130:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
云南卫视,http://139.196.151.191:7243/rtp/239.45.0.4:5140$上海电信组播源
云南卫视,http://122.9.151.210:8248/rtp/238.255.2.63:5999$贵州电信组播源
云南卫视,http://123.56.129.203:6220/rtp/225.1.8.139:8108$北京电信组播源
云南卫视,http://139.196.151.191:6846/rtp/239.45.0.4:5140$组播源
云南卫视,http://120.55.49.231:8617/rtp/233.50.201.46:5140$组播源
云南卫视,http://120.55.49.231:3095/rtp/233.50.200.115:5140$组播源
云南卫视,http://123.56.129.203:2604/rtp/225.1.8.139:8108$组播源
云南卫视,http://60.169.42.147:4000/rtp/238.1.78.89:6584$组播源|1920x1080
云南卫视,http://123.56.129.203:4310/rtp/225.1.8.139:8108$组播源
云南卫视,http://139.196.151.191:7549/rtp/239.45.0.4:5140$组播源
🌊港·澳·台,#genre#
东森电影,http://fm1077.serv00.net/Smart.php?id=ettvmovie$订阅源
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,http://211.72.65.236:8525/.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源|1920x1080
纬来育乐,https://cdn.iptv8k.top/dl/jrys.php?id=289&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8$订阅源
纬来体育,http://211.72.65.236:8585/.m3u8$订阅源|1920x1080
纬来体育,http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MF0F9609085796090857&ct=19254&tsum=6bf853a68e195475b4892428199568c7$订阅源
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$订阅源
纬来体育,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8585/.m3u8$订阅源
纬来体育,http://fm1077.serv00.net/Smart.php?id=videolandsport$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
三立新闻,http://211.72.65.236:8543/.m3u8$订阅源|1920x1080
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$订阅源
三立新闻,http://125.227.210.55:8162/VideoInput/play.ts$订阅源|1920x1080
三立新闻,http://litv.zapi.us.kg/?id=4gtv-live089$订阅源
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$订阅源|1920x1080
无线新闻,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$订阅源|1920x1080
无线新闻,http://cdn.iptv8k.top/dl/jspd.php?id=2$订阅源|1920x1080
无线新闻,http://aktv.top/AKTV/live/aktv2/null-1/AKTV.m3u8$订阅源|1920x1080
无线新闻,http://r.jdshipin.com/CkuBd$订阅源
无线新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=inews_twn$订阅源
无线新闻,http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn$订阅源|1920x1080
无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8$订阅源|1920x1080
无线新闻,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$订阅源|1920x1080
无线新闻,https://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8$订阅源|1920x1080
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$订阅源
三立台湾,http://125.227.210.55:8160/VideoInput/play.ts$订阅源|1920x1080
三立台湾,http://fm1077.serv00.net/Smart.php?id=sanlitaiwan$订阅源
三立台湾,http://211.72.65.236:8521/.m3u8$订阅源|1920x1080
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8$订阅源
三立台湾,http://free.xiptv.x10.bz/kudou.php?id=52$订阅源
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$订阅源|1920x1080
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源|1920x1080
明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源|1920x1080
明珠台,http://r.jdshipin.com/GeWKr?id=mzt720$订阅源
明珠台,http://aktv.top/AKTV/live/aktv/null-2/master.m3u8$订阅源|1920x1080
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$订阅源
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$订阅源
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$订阅源|1920x1080
翡翠台,http://r.jdshipin.com/n90gt$订阅源
翡翠台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv$订阅源|1920x1080
翡翠台,http://r.jdshipin.com/qrfbg$订阅源
翡翠台,http://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8$订阅源|1920x1080
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_mike$订阅源
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn$订阅源|1920x1080
翡翠台,http://r.jdshipin.com/qClQf$订阅源
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=2&time=20240926215313&ip=111.229.253.40$订阅源
Viutv,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$订阅源
Viutv,http://r.jdshipin.com/vSJvl$订阅源
Viutv,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156109257$订阅源
Viutv,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viu1_twn$订阅源
Viutv,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=viusix_twn$订阅源
J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=m22905da1d346&ct=18336&tsum=3b4998c4f5367bb820165f66b0caab0e$订阅源|1920x1080
J2,http://fm1077.serv00.net/Smart.php?id=j2_hkdavid$订阅源
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$订阅源
J2,http://r.jdshipin.com/Nr5jq$订阅源
J2,http://r.jdshipin.com/ndGgS$订阅源
TVBS新闻,http://211.72.65.236:8574/.m3u8$订阅源|1920x1080
TVBS新闻,http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd$订阅源
TVBS新闻,http://free.xiptv.x10.bz/4gtv.php?id=4gtv-4gtv072$订阅源
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$订阅源|1920x1080
TVBS新闻,http://fm1077.serv00.net/Smart.php?id=tvbs_n$订阅源
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$订阅源|1920x1080
TVBS新闻,http://free.xiptv.x10.bz/kudou.php?id=78$订阅源
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$订阅源|1920x1080
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$订阅源|1920x1080
TVBS欢乐,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20$订阅源
TVBS欢乐,http://211.72.65.236:8532/.m3u8$订阅源
TVBS欢乐,http://125.227.210.55:8187/VideoInput/play.ts$订阅源|1920x1080
TVBS欢乐,http://fm1077.serv00.net/Smart.php?id=tvbshuanle_twn$订阅源
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$订阅源
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$订阅源
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$订阅源
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$订阅源
